gene_symbol,phenotype,mendelian_disease_group,ground_truth
MYBPC1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
GNPTAB,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
IGF1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
ISCU,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
PPTC7,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
MYL2,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
SH2B3,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
PTPN11,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
ACADS,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
HNF1A,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
VPS33A,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
SCARB1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
GJB2,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
SGCG,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
MIPEP,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
KL,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
FOXO1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
SUCLA2,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
ITM2B,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
LPAR6,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
ATP7B,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
EDNRB,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
PCCA,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
IRS2,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
COL4A1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
F7,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
MYH6,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
MYH7,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
NUBPL,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
PYGL,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
TRMT5,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
SYNE2,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
PSEN1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
TGFB3,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
TDP1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
CALM1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
FBLN5,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
DICER1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
AKT1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
NDN,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
SNRPN,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
ACTC1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
NDUFAF1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
UBR1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
B2M,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
FBN1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
CYP19A1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
LIPC,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
ADAM10,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
TPM1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
MAP2K1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
HCN4,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
ETFA,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
FAH,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
POLG,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
PLIN1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
IDH2,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
BLM,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
MEF2A,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
HBA2,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
LMF1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
ALG1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
PMM2,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
CIITA,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
MYH11,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
ABCC6,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
XYLT1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
CLN3,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
PHKG2,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
PHKB,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
FTO,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
MMP2,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
BBS2,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
CETP,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
LCAT,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
CDH1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
HP,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
KARS,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
MLYCD,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
FOXC2,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
ACADVL,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
TP53,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
CNTROB,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
GUCY2D,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
SCO1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
ELAC2,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
COX10,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
RAI1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
ATPAF2,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
TMEM199,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
NF1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
HNF1B,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
TCAP,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
ERBB2,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
THRA,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
JUP,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
HCRT,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
CAVIN1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
G6PC,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
ITGB3,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
SGCA,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
XYLT2,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
MPO,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
TRIM37,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
PPM1D,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
BRIP1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
ACE,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
TACO1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
GH1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
PRKCA,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
FAM20A,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
KCTD2,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
GAA,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
GCGR,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
LPIN2,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
NDUFV2,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
MIB1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
DSC2,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
DSC3,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
DSG1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
DSG2,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
TTR,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
DTNA,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
EPG5,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
SMAD4,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
FECH,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
NDUFS7,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
NDUFA11,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
C3,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
INSR,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
PET100,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
ANGPTL4,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
SMARCA4,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
LDLR,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
EPOR,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
KLF1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
GCDH,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
CALR,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
CALR3,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
GTPBP3,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
HAMP,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
COX6B1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
NPHS1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
SDHAF1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
RYR1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
DYRK1B,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
AKT2,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
LTBP4,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
CYP2B6,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
TGFB1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
B9D2,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
APOE,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
OPA3,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
DMPK,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
FKRP,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
GYS1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
POLD1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
ETFB,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
MYADM,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
GP6,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
TNNI3,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
LPIN1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
NBAS,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
APOB,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
HADHA,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
HADHB,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
IFT172,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
SOS1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
ABCG5,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
ABCG8,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
LRPPRC,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
SLC3A1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
MSH6,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
ANTXR1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
GFPT1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
TIA1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
DYSF,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
ALMS1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
BOLA3,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
SUCLG1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
COA5,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
PROC,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
LIMS2,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
CCDC115,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
MCM6,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
ACVR1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
GALNT3,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
DCAF17,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
TTN,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
NEUROD1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
COL3A1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
SLC40A1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
NDUFB3,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
CASP8,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
NDUFS1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
FASTKD2,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
CREB1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
SMARCAL1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
BCS1L,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
CYP27A1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
DES,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
SPEG,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
MRPL44,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
IRS1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
COL4A3,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
COL6A3,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
NDUFA10,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
CAPN10,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
D2HGDH,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
PDCD1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
RBCK1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
ITPA,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
BMP2,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
MKKS,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
JAG1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
NDUFAF5,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
MGME1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
THBD,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
CST9,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
MYLK2,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
JPH2,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
HNF4A,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
PIGT,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
MMP9,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
PTGIS,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
MC3R,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
CTCFL,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
GNAS,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
ATP5E,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
APP,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
KCNE2,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
CBS,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
COL6A1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
COL6A2,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
ADA2,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
TANGO2,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
MYO18B,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
MYH9,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
MKL1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
XPNPEP3,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
CYP2D6,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
ALG12,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
SCO2,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
CHKB,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
TRNT1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
CAV3,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
CIDEC,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
VHL,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
PPARG,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
RAF1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
TMEM43,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
THRB,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
GLB1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
SCN5A,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
CX3CR1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
RPSA,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
MYL3,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
COL7A1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
SLC25A20,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
NDUFAF3,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
GMPPB,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
GNAI2,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
TNNC1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
HESX1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
GBE1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
ATP6V1A,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
TIMMDC1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
ADCY5,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
SEC61A1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
ACAD9,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
CNBP,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
MRPL3,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
PCCB,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
MRPS22,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
AGTR1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
P2RY12,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
MME,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
GFM1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
SLC2A2,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
PIK3CA,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
DNAJC19,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
THPO,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
TP63,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
OPA1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
CEP19,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
IDUA,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
ADD1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
WFS1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
TAPT1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
LIAS,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
SGCB,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
PDGFRA,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
REST,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
ALB,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
COQ2,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
ABCG2,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
ADH1C,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
MTTP,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
NFKB1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
CENPE,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
PPA2,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
HADH,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
PITX2,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
MYOZ2,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
NR3C2,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
FGA,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
ETFDH,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
TLL1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
AGA,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
SLC25A4,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
SDHA,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
TERT,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
NDUFS6,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
NUP155,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
GHR,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
NNT,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
NDUFS4,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
NDUFAF2,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
OCLN,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
ARSB,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
DHFR,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
MSH3,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
XRCC4,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
MEF2C,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
LMNB1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
SLC22A5,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
MYOT,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
CTNNA1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
NDUFA2,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
ADRB2,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
PPARGC1B,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
PDGFRB,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
SGCD,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
NKX2-5,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
F12,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
F13A1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
DSP,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
EDN1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
HFE,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
NEU1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
PSMB8,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
LEMD2,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
VEGFA,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
AARS2,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
RUNX2,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
PLA2G7,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
MUT,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
GCLC,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
MTO1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
MYO6,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
NT5E,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
NDUFAF4,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
FBXL4,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
BVES,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
FIG4,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
LAMA4,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
PLN,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
ENPP1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
EYA4,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
PEX7,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
STX11,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
RMND1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
ESR1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
SYNE1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
SOD2,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
LPA,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
PRKN,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
FKBP14,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
GHRHR,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
TBX20,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
GCK,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
NPC1L1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
GUSB,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
ELN,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
YWHAG,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
CD36,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
GATAD1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
PON1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
TFR2,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
SERPINE1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
AP1S1,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
DLD,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
PNPLA8,PASS_Coronary_Artery_Disease,Cardiovascular_Disease,1
